timestamp,value,intercept,break_segment
92,-0.8101737416151298,0.0,0
93,-0.45459194269141645,0.0,0
94,1.5865279627997826,0.0,0
95,1.8047227200903977,0.0,0
96,1.2437245658779237,0.0,0
97,2.5334500484126075,0.0,0
98,1.8040234627196505,0.0,0
99,0.9653172180363433,0.0,0
100,-0.29241558369075893,0.0,0
101,-0.03762417792702227,0.0,0
102,0.09026504095098017,0.0,0
103,-0.6190717958020859,0.0,0
104,-2.347371407573644,0.0,0
105,-1.7830623000600512,0.0,0
106,-1.1332190231790435,0.0,0
107,-1.188257957628956,0.0,0
108,-1.785096834838242,0.0,0
109,-2.322395139940233,0.0,0
110,-2.110122203384202,0.0,0
111,-0.11414768705976042,0.0,0
112,0.0727843891857748,0.0,0
113,-1.5816715255822953,0.0,0
114,-0.4638686219934851,0.0,0
115,-0.7726030833858912,0.0,0
116,1.7982120696951964,0.0,0
117,0.9454255840077901,0.0,0
118,0.6021803457496416,0.0,0
119,0.6156945738999577,0.0,0
120,0.7178655001946607,0.0,0
121,0.5543655428605445,0.0,0
122,0.4396068243427654,0.0,0
123,0.08813752283713208,0.0,0
124,-0.4915602318273298,0.0,0
125,-0.7180030321574356,0.0,0
126,-1.6870189811049443,0.0,0
127,-1.7090864646518196,0.0,0
128,-1.8598944127581603,0.0,0
129,-1.735662572829459,0.0,0
130,-1.6602078752951266,0.0,0
131,-1.3041047386434947,0.0,0
132,-0.46047237448010214,0.0,0
133,-0.6317932281097375,0.0,0
134,-0.3514582957370283,0.0,0
135,0.024245782005835742,0.0,0
136,-0.2975197793377443,0.0,0
137,-0.35323942247703366,0.0,0
138,0.10810296863713331,0.0,0
139,-1.6232475096579466,0.0,0
140,-0.47901568716342235,0.0,0
141,-0.8076866105555853,0.0,0
142,-4.255616285282727,0.0,0
143,-2.445089816659161,0.0,0
144,-2.912914266191016,0.0,0
145,-1.147387253284831,0.0,0
146,-1.787899007739034,0.0,0
147,-1.4621562784956776,0.0,0
148,-0.3573514707071087,0.0,0
149,-1.046394277840978,0.0,0
150,-1.7278958188601339,0.0,0
151,-1.3236542329514789,0.0,0
152,0.4436235602188342,0.0,0
153,1.4101898320486566,0.0,0
154,2.3877143393061036,0.0,0
155,2.05610808199472,0.0,0
156,1.9275597719490607,0.0,0
157,2.419601571324275,0.0,0
158,2.2622745024096274,0.0,0
159,0.7786265791058569,0.0,0
160,1.327668992313313,0.0,0
161,0.4359497530044916,0.0,0
162,-0.514721134490028,0.0,0
163,-0.221591105387406,0.0,0
164,-0.23483942271149033,0.0,0
165,0.7082778912292351,0.0,0
166,0.7743113256628038,0.0,0
167,0.11447779538813047,0.0,0
168,0.020041850210699423,0.0,0
169,-0.5544589963578493,0.0,0
170,-0.7117802676594593,0.0,0
171,0.7678571839441775,0.0,0
172,0.9510633718749781,0.0,0
173,0.29236757100283595,0.0,0
174,-0.11550899411536575,0.0,0
175,-0.674052131379779,0.0,0
176,-0.6594939467202603,0.0,0
177,-1.9480378588314653,0.0,0
178,-0.7517320853610314,0.0,0
179,-0.7960565234229742,0.0,0
180,0.13525353913151061,0.0,0
181,1.0560108031015998,0.0,0
182,1.0542932007395027,0.0,0
183,-0.276660262547642,0.0,0
184,-1.4162378997699214,0.0,0
185,-0.16855393476718628,0.0,0
186,0.7184870959181061,0.0,0
187,-0.8751534099521675,0.0,0
188,-1.5580361939011538,0.0,0
189,0.0006611364832369571,0.0,0
190,0.07456052815250917,0.0,0
191,2.0829527188286185,0.0,0
192,1.974961609122614,0.0,0
193,2.3113304894076965,0.0,0
194,1.533760329975729,0.0,0
195,0.6250665332947563,0.0,0
196,-1.0123813542822033,0.0,0
197,-3.41559773782284,0.0,0
198,-1.27522463863949,0.0,0
199,-0.0985539895020574,0.0,0
200,-0.5732547751643096,0.0,0
201,0.6512315909937678,0.0,0
202,-1.0111912733383157,0.0,0
203,0.8662702664107416,0.0,0
204,1.0787265703419469,0.0,0
205,2.4320386402910024,0.0,0
206,0.011216144886285084,0.0,0
207,1.435658742294945,0.0,0
208,1.9335215777392996,0.0,0
209,1.69293521093689,0.0,0
210,0.3162725937272237,0.0,0
211,0.5762284788607026,0.0,0
212,0.6661687332144778,0.0,0
213,-0.14271667717980507,0.0,0
214,-1.4709537645022845,0.0,0
215,-2.0982924099154037,0.0,0
216,-1.9995054084934036,0.0,0
217,-0.26271151649970315,0.0,0
218,1.003160126281516,0.0,0
219,2.39310791705813,0.0,0
220,2.1654569074221954,0.0,0
221,0.07028965153627387,0.0,0
222,-0.6938980535392629,0.0,0
223,-1.639773054811855,0.0,0
224,-1.4055152065634864,0.0,0
225,0.3929533989270211,0.0,0
226,0.09608664762618163,0.0,0
227,-0.36336926054021634,0.0,0
228,0.27471399078222675,0.0,0
229,0.9256639245472271,0.0,0
230,1.6146805975992071,0.0,0
231,0.19500231622158137,0.0,0
232,-0.7417066430107206,0.0,0
233,-0.9749229105085155,0.0,0
234,0.060629868909268914,0.0,0
235,0.23573874977241963,0.0,0
236,-0.8063062173159007,0.0,0
237,1.3324578322138303,0.0,0
238,0.38941653352909844,0.0,0
239,0.14879689279238928,0.0,0
240,0.00757897850655484,0.0,0
241,-0.8147093218375411,0.0,0
242,-0.6058732510248643,0.0,0
243,-0.3677608692887139,0.0,0
244,0.004555514660345261,0.0,0
245,0.31876109000825165,0.0,0
246,-0.3096575813761022,0.0,0
247,-1.14206273883558,0.0,0
248,0.29447585713348223,0.0,0
249,-0.01188359875093753,0.0,0
250,1.0894190743038097,0.0,0
251,1.2160129410149731,0.0,0
252,3.534004328842836,0.0,0
253,2.377895108759844,0.0,0
254,0.010351353374460137,0.0,0
255,-0.30813802863864403,0.0,0
256,0.9959493287858162,0.0,0
257,2.598342060893372,0.0,0
258,3.5696476270245627,0.0,0
259,3.167676739299488,0.0,0
260,3.8210978007982614,0.0,0
261,1.6949114443919449,0.0,0
262,0.6352135410879741,0.0,0
263,-0.46637028207384484,0.0,0
264,0.29493806559310565,0.0,0
265,1.5389869707489108,0.0,0
266,1.147650223311697,0.0,0
267,1.2551769423781935,0.0,0
268,0.4568217794870808,0.0,0
269,-0.010236577047564865,0.0,0
270,0.15692512716521667,0.0,0
271,1.6941507684194679,0.0,0
272,1.7031917906313763,0.0,0
273,1.7509658307308804,0.0,0
274,2.3443048096255805,0.0,0
275,2.328851697957826,0.0,0
276,0.9544838139270043,0.0,0
277,2.452814377958918,0.0,0
278,1.6256540412927427,0.0,0
279,1.19913097964068,0.0,0
280,0.8065023816332605,0.0,0
281,1.2111133477583207,0.0,0
282,0.6741831404932864,0.0,0
283,0.8828289266432958,0.0,0
284,2.3723886956009625,0.0,0
285,0.913447227279897,0.0,0
286,-1.180545279532745,0.0,0
287,0.4902099537120318,0.0,0
288,0.645736454042248,0.0,0
289,1.1654065767611914,0.0,0
290,1.5529741633053562,0.0,0
291,0.7508818709728164,0.0,0
292,0.735460219350508,0.0,0
293,-1.1791071937137447,0.0,0
294,-0.8897206212427423,0.0,0
295,-0.5214090375004589,0.0,0
296,-1.520891987967004,0.0,0
297,-1.7452744154132365,0.0,0
298,-1.3365628254849944,0.0,0
299,-0.6087216005669942,0.0,0
300,-0.5945082645587356,0.0,0
301,0.9769768012454179,0.0,0
302,1.4277544432562685,0.0,0
303,1.8136603299183411,0.0,0
304,-0.4868125026242347,0.0,0
305,-0.7405454605124613,0.0,0
306,-0.31592893696306823,0.0,0
307,-0.5987579092989367,0.0,0
308,-0.19044954988233212,0.0,0
309,-0.7015578615503264,0.0,0
310,-1.3260875995206345,0.0,0
311,-0.9773936759936781,0.0,0
312,-0.596688415029997,0.0,0
313,-0.7109700334134603,0.0,0
314,-0.5387257297975911,0.0,0
315,0.5902816052900615,0.0,0
316,0.918441800749946,0.0,0
317,1.4592321392570793,0.0,0
318,1.6260913987994023,0.0,0
319,1.2577554640117576,0.0,0
320,0.5631854957288733,0.0,0
321,2.2383254370075187,0.0,0
322,1.7213250803497824,0.0,0
323,2.010508836350149,0.0,0
324,0.8191661248203731,0.0,0
325,-0.8148331308789102,0.0,0
326,-1.757901884338257,0.0,0
327,-1.5058452554220507,0.0,0
328,-2.196592521972722,0.0,0
329,-0.7096437716888963,0.0,0
330,-0.8706326456526305,0.0,0
331,-1.0396117824750983,0.0,0
332,0.9312371136292719,0.0,0
333,0.3372089987440846,0.0,0
334,-0.17943583226834617,0.0,0
335,2.5887746287956723,0.0,0
336,2.2775545939274555,0.0,0
337,1.7441968008571636,0.0,0
338,0.8354626758953874,0.0,0
339,1.8864079798485558,0.0,0
340,2.5568045287336725,0.0,0
341,-0.5578778557118151,0.0,0
342,-0.36660965934350265,0.0,0
343,0.06828057060127335,0.0,0
344,0.6689756355638956,0.0,0
345,-0.7520442502664709,0.0,0
346,-0.4941991475963586,0.0,0
347,1.431588894135515,0.0,0
348,2.206750363948802,0.0,0
349,0.6167230723136791,0.0,0
350,0.8278153218309854,0.0,0
351,-0.08486000375759928,0.0,0
352,0.8392746498876207,0.0,0
353,-2.247084044903619,0.0,0
354,-0.5910127594532346,0.0,0
355,-0.06744006222403698,0.0,0
356,1.097625194131131,0.0,0
357,-0.30999076451413465,0.0,0
358,-0.37609544584289956,0.0,0
359,-1.2562246667966266,0.0,0
360,-0.29054825550060803,0.0,0
361,0.12456877164952077,0.0,0
362,2.1318936931644124,0.0,0
363,2.3684684384237054,0.0,0
364,-0.4457543635510479,0.0,0
365,0.12770134690944052,0.0,0
366,0.3365049911009002,0.0,0
367,1.3862561244823366,0.0,0
368,1.781439472607587,0.0,0
369,0.5944424037215931,0.0,0
370,0.24143844041196713,0.0,0
371,1.4091519358506093,0.0,0
372,0.35960515173807184,0.0,0
373,0.5285207671741246,0.0,0
374,-0.5423401003772469,0.0,0
375,0.8620729210013577,0.0,0
376,1.87060345822966,0.0,0
377,1.4956705056948507,0.0,0
378,0.2001685058068312,0.0,0
379,-0.2473161624805849,0.0,0
380,-0.268920533431677,0.0,0
381,-0.43296247740948135,0.0,0
382,0.052264511073648934,0.0,0
383,-1.3504907525065404,0.0,0
384,-2.1385342029761754,0.0,0
385,-2.36872987989353,0.0,0
386,-0.7407640509948803,0.0,0
387,-1.6410471204136319,0.0,0
388,-0.9531947903517961,0.0,0
389,0.24539548128116218,0.0,0
390,-1.2421993858450413,0.0,0
391,-2.761025876949783,0.0,0
392,-3.771743914243617,0.0,0
393,-2.139305628887085,0.0,0
394,-1.1171160072270274,0.0,0
395,-1.0068376667231809,0.0,0
396,-1.749091382909696,0.0,0
397,-1.1927806449906386,0.0,0
398,-2.3923064768810702,0.0,0
399,-1.23496595295412,0.0,0
400,-0.8592007005076114,0.0,0
401,-0.6376287025924381,0.0,0
402,0.9408453592750294,0.0,0
403,-0.4146337217462419,0.0,0
404,-1.4375704615623013,0.0,0
405,-0.6054537168934705,0.0,0
406,0.6508671590807096,0.0,0
407,-0.533303575462335,0.0,0
408,-1.4428289550647762,0.0,0
409,-1.2129310759613066,0.0,0
410,-0.3009574085984077,0.0,0
411,-1.0025266397025698,0.0,0
412,0.22577437733311567,0.0,0
413,2.2414924634480466,0.0,0
414,1.4247980264181783,0.0,0
415,0.4227761707406227,0.0,0
416,2.4277813318085975,0.0,0
417,0.3278875308121565,0.0,0
418,1.3158711360284623,0.0,0
419,1.8987761996793906,0.0,0
420,-0.22942338407738339,0.0,0
421,0.464735183744602,0.0,0
422,1.723799734204063,0.0,0
423,0.7414535578550999,0.0,0
424,-1.8544545889126902,0.0,0
425,-2.1485594824046155,0.0,0
426,0.35037822805975405,0.0,0
427,-0.8577874501001859,0.0,0
428,0.343989831137657,0.0,0
429,-1.0983816260838075,0.0,0
430,-1.3326381037491282,0.0,0
431,-1.7574400452259256,0.0,0
432,-1.4112713313711218,0.0,0
433,-0.5612171084798534,0.0,0
434,-0.39438418661618874,0.0,0
435,-1.1998364167870479,0.0,0
436,-0.9709136130007995,0.0,0
437,-0.9027262363012035,0.0,0
438,-1.0748841386246215,0.0,0
439,-1.3655113088841655,0.0,0
440,-1.6823663988475053,0.0,0
441,-0.958636162618605,0.0,0
442,1.4205450125696228,0.0,0
443,1.010574815555429,0.0,0
444,0.8985505272895397,0.0,0
445,-0.2857449935410168,0.0,0
446,-0.8219085845155296,0.0,0
447,0.8145211874087793,0.0,0
448,0.17957201804780754,0.0,0
449,0.5108457723379183,0.0,0
450,1.1633849334829853,0.0,0
451,0.1905218954565402,0.0,0
452,1.1844621205356791,0.0,0
453,1.5169700653526417,0.0,0
454,1.6115799893323883,0.0,0
455,0.2264308200772922,0.0,0
456,0.2520759304267764,0.0,0
457,-1.7796561886701003,0.0,0
458,-1.1947369092997049,0.0,0
459,-0.760174418384618,0.0,0
460,-1.0056114243545813,0.0,0
461,-0.40093225493154866,0.0,0
462,-1.7416386470194043,0.0,0
463,-1.9800117945085316,0.0,0
464,-2.914449211891972,0.0,0
465,-2.0116376406624656,0.0,0
466,-1.9484712105033535,0.0,0
467,-0.4376956342803514,0.0,0
468,-1.1709886099492772,0.0,0
469,-0.40450797559728774,0.0,0
470,-0.39668543061001316,0.0,0
471,-0.08940359640840584,0.0,0
472,0.5754126377726686,0.0,0
473,1.82804388034681,0.0,0
474,2.505449650651301,0.0,0
475,0.3048798242130031,0.0,0
476,0.6056459679891539,0.0,0
477,-0.7206632351169637,0.0,0
478,-0.3228729109929489,0.0,0
479,-1.2124195335547177,0.0,0
480,-0.016107855830093998,0.0,0
481,0.6446589550741092,0.0,0
482,0.379810256612875,0.0,0
483,-0.8563932699783987,0.0,0
484,-2.3184371776254813,0.0,0
485,-3.138338376813983,0.0,0
486,-2.6194381143681174,0.0,0
487,-1.3861329882468203,0.0,0
488,-0.17725444480871,0.0,0
489,0.7554702582421642,0.0,0
490,-0.5388543075445671,0.0,0
491,-0.6053733836833304,0.0,0
492,0.27295472685380606,0.0,0
493,0.5709279655864157,0.0,0
494,0.12104896516687086,0.0,0
495,-1.3417159055996828,0.0,0
496,0.6595196750792802,0.0,0
497,0.21572524505726526,0.0,0
498,-1.6441625202461185,0.0,0
499,-0.9743663353471148,0.0,0
500,-0.6200269314372967,0.0,0
501,-0.7785763625069081,0.0,0
502,-0.8167158789234046,0.0,0
503,-1.9570741091491917,0.0,0
504,-0.23188547397442227,0.0,0
505,-0.44789168291126624,0.0,0
506,-2.3939093600899284,0.0,0
507,-2.130825741821464,0.0,0
508,-4.317760900731835,0.0,0
509,-3.0232957471897834,0.0,0
510,-3.071321354043062,0.0,0
511,-2.009627305868056,0.0,0
512,-0.8156613808537054,0.0,0
513,-0.7702998643040343,0.0,0
514,1.7068072796699703,0.0,0
515,1.2563829702906604,0.0,0
516,1.3858429303902318,0.0,0
517,0.938307588574621,0.0,0
518,0.33677780972156973,0.0,0
519,-0.5858522923339249,0.0,0
520,0.6499055604337033,0.0,0
521,1.1241734523931692,0.0,0
522,2.268453108485695,0.0,0
523,0.9584464183932161,0.0,0
524,-0.11402359346126922,0.0,0
525,-0.328178774870444,0.0,0
526,-0.2074219811179452,0.0,0
527,-0.3055137643741592,0.0,0
528,-2.106165457405925,0.0,0
529,-1.6400786118325348,0.0,0
530,-0.9580230001095117,0.0,0
531,-0.2651338595401823,0.0,0
532,-0.540736754130587,0.0,0
533,-0.4424766736593204,0.0,0
534,0.78474815503126,0.0,0
535,1.7563610101079234,0.0,0
536,1.2904764777844284,0.0,0
537,0.8823444997996015,0.0,0
538,0.6226199081775269,0.0,0
539,1.264155159438085,0.0,0
540,1.0415111792612033,0.0,0
541,0.88324059052226,0.0,0
542,2.006286386855576,0.0,0
543,0.8150877324006636,0.0,0
544,-0.4311813529561067,0.0,0
545,-0.4166672187476381,0.0,0
546,1.4690008008960824,0.0,0
547,1.5411044962077394,0.0,0
548,-0.4603909194283733,0.0,0
549,0.534352558519503,0.0,0
550,0.5744663253195529,0.0,0
551,0.6677986924177752,0.0,0
552,-1.0686357519016152,0.0,0
553,-1.4362853021345643,0.0,0
554,-1.5714849766786783,0.0,0
555,-0.3149858253905109,0.0,0
556,-1.1055912366850569,0.0,0
557,-1.688323797076145,0.0,0
558,-2.691301199133968,0.0,0
559,-1.1716702250665711,0.0,0
560,-1.2559964104244987,0.0,0
561,-0.15737785616199096,0.0,0
562,-0.2466548299478028,0.0,0
563,0.38953417171907345,0.0,0
564,-0.5639597745839127,0.0,0
565,0.1597838848279427,0.0,0
566,-0.44026764807513163,0.0,0
567,-1.060950793846269,0.0,0
568,0.2119099894689972,0.0,0
569,-1.0817172317948618,0.0,0
570,-0.6399851811489854,0.0,0
571,-0.11628951832822543,0.0,0
572,0.16485422904456637,0.0,0
573,0.1791718519245305,0.0,0
574,1.128487536277324,0.0,0
575,0.15200118048105027,0.0,0
576,1.5899660454697797,0.0,0
577,2.551760201683299,0.0,0
578,2.0727844273657303,0.0,0
579,1.3865895333721512,0.0,0
580,-0.1630190537122943,0.0,0
581,-1.0085804534202734,0.0,0
582,-1.3859151492699842,0.0,0
583,-0.7802549680655126,0.0,0
584,1.0372774984296314,0.0,0
585,-0.8158320326663245,0.0,0
586,0.3624404358189536,0.0,0
587,0.43383312428740783,0.0,0
588,0.6684568569129188,0.0,0
589,0.6556060228430087,0.0,0
590,-0.1872206895665421,0.0,0
591,-0.46847796351181714,0.0,0
592,-0.21721581056894973,0.0,0
593,1.0154055684132541,0.0,0
594,0.4709911733127251,0.0,0
595,1.708792898420216,0.0,0
596,2.354631099625733,0.0,0
597,1.4483662149331715,0.0,0
598,1.4071059796139251,0.0,0
599,2.2512218348282937,0.0,0
600,0.4304167519436142,0.0,0
601,-0.48114298967985225,0.0,0
602,0.5370664811962214,0.0,0
603,1.1873562898175953,0.0,0
604,0.16999922938106893,0.0,0
605,-0.815073491483229,0.0,0
606,-0.032039684817510516,0.0,0
607,1.2582582704334158,0.0,0
608,0.42460723108593573,0.0,0
609,-0.5914383894111752,0.0,0
610,0.7207921492196049,0.0,0
611,1.3383150420600483,0.0,0
612,-0.2508813436967394,0.0,0
613,-1.0506658750389086,0.0,0
614,-1.000612951706802,0.0,0
615,0.2923517336435262,0.0,0
616,0.9402324431044495,0.0,0
617,0.6567257121610643,0.0,0
618,-1.3912291723813344,0.0,0
619,1.4561972912844605,0.0,0
620,0.25859371072010984,0.0,0
621,1.8314568680078929,0.0,0
622,2.829051605883045,0.0,0
623,2.5550058145602783,0.0,0
624,2.19515099368218,0.0,0
625,0.7548611427184769,0.0,0
626,-0.6042739590109273,0.0,0
627,-1.3535070196355763,0.0,0
628,-2.349991039911024,0.0,0
629,-1.809056666355088,0.0,0
630,-2.628809149044704,0.0,0
631,-0.47911727760011646,0.0,0
632,2.115044253204137,0.0,0
633,-0.9326915788848336,0.0,0
634,-2.0417422427193115,0.0,0
635,-0.8193506152383884,0.0,0
636,-0.3505595338523884,0.0,0
637,-0.587158817861288,0.0,0
638,-0.5917388930557186,0.0,0
639,-0.03314698635634811,0.0,0
640,-0.5478941128394146,0.0,0
641,0.22755038224556523,0.0,0
642,1.418489073255344,0.0,0
643,2.270554000622484,0.0,0
644,3.417394561868438,0.0,0
645,2.6750825403224616,0.0,0
646,2.3607157513447823,0.0,0
647,-0.04231399872980246,0.0,0
648,-0.2531945725867675,0.0,0
649,-1.1355208639649899,0.0,0
650,0.39656067977759224,0.0,0
651,2.1752697983826454,0.0,0
652,1.1427009384543259,0.0,0
653,0.3904068699254101,0.0,0
654,-0.2891627423268577,0.0,0
655,-0.29878980704324554,0.0,0
656,-1.0750246708235422,0.0,0
657,0.1345849042293562,0.0,0
658,-0.20677209622590348,0.0,0
659,1.4527366643261461,0.0,0
660,1.8316792534694541,0.0,0
661,0.9129539758384331,0.0,0
662,0.020573622700809868,0.0,0
663,0.8908236206235417,0.0,0
664,0.20568664842765744,0.0,0
665,-1.5661210986396126,0.0,0
666,-1.3811353612693424,0.0,0
667,-1.8405911513021995,0.0,0
668,0.742757622519723,0.0,0
669,0.44658139706310845,0.0,0
670,-0.2692230880894051,0.0,0
671,-2.4735861477701677,0.0,0
672,-0.5615672121879951,0.0,0
673,0.09935005758077603,0.0,0
674,0.019716808359458368,0.0,0
675,-0.24644695492835367,0.0,0
676,-0.02506634636366592,0.0,0
677,0.7119236459514631,0.0,0
678,0.649284367321693,0.0,0
679,-0.06171330195666852,0.0,0
680,0.13598984768246244,0.0,0
681,-2.1489851739013397,0.0,0
682,-2.129121456048924,0.0,0
683,-1.9080223857597045,0.0,0
684,-2.102115468842509,0.0,0
685,-1.7301432152922622,0.0,0
686,-0.5391956445587032,0.0,0
687,-0.5556008865838601,0.0,0
688,-1.8554387868899305,0.0,0
689,-1.0393383752907979,0.0,0
690,0.15824183475769305,0.0,0
691,1.0109516712369453,0.0,0
692,1.3318885017423934,0.0,0
693,1.9587619352368115,0.0,0
694,1.2432463795927529,0.0,0
695,-1.791545603316933,0.0,0
696,-1.7460208323793613,0.0,0
697,-2.4700490699357482,0.0,0
698,-1.6100972679385748,0.0,0
699,-0.4885778090370394,0.0,0
700,-1.0151266872343865,0.0,0
701,0.19332585433625982,0.0,0
702,-1.1770870745975197,0.0,0
703,-0.24052949099303522,0.0,0
704,-1.1597284730681579,0.0,0
705,-1.5481469614585912,0.0,0
706,-2.2855982410273747,0.0,0
707,-1.3584422686387247,0.0,0
708,0.5775047005855425,0.0,0
709,-0.19025607925154447,0.0,0
710,-0.5074085890475142,0.0,0
711,0.1446614394443118,0.0,0
712,-0.7338330763686192,0.0,0
713,-0.4848181957609665,0.0,0
714,-0.6365710457138847,0.0,0
715,-1.3892594885893357,0.0,0
716,-2.278789118618806,0.0,0
717,-0.5744023482314868,0.0,0
718,-0.5317648024649588,0.0,0
719,-1.1963925465972438,0.0,0
720,0.21637955112952367,0.0,0
721,0.16817935741564,0.0,0
722,-1.041953510217722,0.0,0
723,-1.891995740048995,0.0,0
724,-1.4666216700764372,0.0,0
725,-1.6872440567130464,0.0,0
726,-0.8549294159520852,0.0,0
727,-1.8629374541481951,0.0,0
728,-2.7578795765113355,0.0,0
729,-2.1732938959844157,0.0,0
730,-0.850380048374296,0.0,0
731,-1.0887712321071228,0.0,0
732,1.7053477801240535,0.0,0
733,3.368689868295969,0.0,0
734,2.261876533284569,0.0,0
735,0.7202906230051521,0.0,0
736,0.7441816688351155,0.0,0
737,0.06166359076162481,0.0,0
738,0.003080490504048433,0.0,0
739,0.4478564564848284,0.0,0
740,0.3848760582386935,0.0,0
741,-1.5489658156643094,0.0,0
742,0.802410856325334,0.0,0
743,-0.20183518569942827,0.0,0
744,-0.22511724824417062,0.0,0
745,0.5555318642812985,0.0,0
746,0.5486177182524833,0.0,0
747,0.5784946073327345,0.0,0
748,0.9599573524164505,0.0,0
749,-0.39452899587731904,0.0,0
750,0.14765502562320443,0.0,0
751,1.0666504972492359,0.0,0
752,0.5912524625590948,0.0,0
753,1.6678029228729963,0.0,0
754,2.770626246932444,0.0,0
755,1.78154388311411,0.0,0
756,2.2393124112961305,0.0,0
757,1.8590277665902764,0.0,0
758,2.498295671712009,0.0,0
759,1.5306551004185343,0.0,0
760,-0.3413629597550618,0.0,0
761,0.739632957850356,0.0,0
762,1.2581033138128122,0.0,0
763,1.335069188544095,0.0,0
764,0.09158538337956501,0.0,0
765,-0.4769059302051799,0.0,0
766,0.05276505377689311,0.0,0
767,0.11185214110972773,0.0,0
768,-0.7186403935698447,0.0,0
769,-0.638778535615149,0.0,0
770,0.1014322584992905,0.0,0
771,-0.6679547045391165,0.0,0
772,-0.6249455858333568,0.0,0
773,-1.1613784597578778,0.0,0
774,0.04410458685742202,0.0,0
775,-0.08921388351808257,0.0,0
776,-0.12792067695297887,0.0,0
777,0.8193846125972508,0.0,0
778,0.9540110710494397,0.0,0
779,0.17288732529930934,0.0,0
780,1.1592511468816864,0.0,0
781,-0.6035400689901267,0.0,0
782,-1.6927358893942954,0.0,0
783,-0.8732273347235134,0.0,0
784,-0.84155113454793,0.0,0
785,0.5065891859171087,0.0,0
786,0.5336179275018567,0.0,0
787,0.478051913457538,0.0,0
788,1.2998237923728777,0.0,0
789,0.3537465045034215,0.0,0
790,-1.1784063699348104,0.0,0
791,-0.1710055014560623,0.0,0
792,-0.848677972168882,0.0,0
793,-0.20044637971673512,0.0,0
794,-0.9880800631570159,0.0,0
795,-0.8837605644339289,0.0,0
796,-1.0826690332441289,0.0,0
797,-1.5823785444314589,0.0,0
798,-1.747955568942289,0.0,0
799,-0.8149736757959305,0.0,0
800,2.295221095046347,3.0,1
801,5.127751607759916,3.0,1
802,5.702496566679907,3.0,1
803,6.2168561182472875,3.0,1
804,6.10735012017535,3.0,1
805,6.294600780285123,3.0,1
