timestamp,value,noise_type,skewness_param
65,2.086452952710769,skew_normal,5
66,1.9302425921990363,skew_normal,5
67,2.767589269049946,skew_normal,5
68,1.7616422590730685,skew_normal,5
69,3.074005393706167,skew_normal,5
70,2.751750598747999,skew_normal,5
71,2.666805277224207,skew_normal,5
72,3.1871184748214603,skew_normal,5
73,2.660550638363609,skew_normal,5
74,2.4392888794532523,skew_normal,5
75,1.3699463360348063,skew_normal,5
76,1.0123035676257066,skew_normal,5
77,2.115564214029569,skew_normal,5
78,2.858162288172332,skew_normal,5
79,3.3758736568498477,skew_normal,5
80,3.193628531366815,skew_normal,5
81,3.765835099868747,skew_normal,5
82,3.321310225081871,skew_normal,5
83,2.893650963591271,skew_normal,5
84,3.2349393815123033,skew_normal,5
85,3.027956024938063,skew_normal,5
86,2.0216663017632537,skew_normal,5
87,2.362931213546652,skew_normal,5
88,2.7064423092558654,skew_normal,5
89,3.0629701365978876,skew_normal,5
90,2.5376259051137158,skew_normal,5
91,2.3103076451347215,skew_normal,5
92,1.3679505332419422,skew_normal,5
93,2.1574321698483985,skew_normal,5
94,1.5403264683481859,skew_normal,5
95,1.1994534715925846,skew_normal,5
96,1.7426608691155896,skew_normal,5
97,2.827893714842901,skew_normal,5
98,3.7283581956292045,skew_normal,5
99,3.5593126276017997,skew_normal,5
100,3.9431644474617364,skew_normal,5
101,4.437272266130144,skew_normal,5
102,3.3060970750855034,skew_normal,5
103,2.7675585917268535,skew_normal,5
104,2.4060875020274706,skew_normal,5
105,2.861458039556103,skew_normal,5
106,2.525829512410723,skew_normal,5
107,2.121878779623199,skew_normal,5
108,2.0585212898644794,skew_normal,5
109,1.5158856343166578,skew_normal,5
110,1.5772578988592267,skew_normal,5
111,1.3638805101154166,skew_normal,5
112,1.97018165147784,skew_normal,5
113,1.9035120980467286,skew_normal,5
114,1.2402455549287583,skew_normal,5
115,1.094427748645652,skew_normal,5
116,1.7393228655838946,skew_normal,5
117,1.836118653086587,skew_normal,5
118,2.3402653720025124,skew_normal,5
119,2.097654420560247,skew_normal,5
120,1.9711604446561517,skew_normal,5
121,2.634204451508625,skew_normal,5
122,2.3359932567299126,skew_normal,5
123,2.78301496781521,skew_normal,5
124,2.328528719041025,skew_normal,5
125,1.838746048098268,skew_normal,5
126,1.3828853410075794,skew_normal,5
127,1.218560428151982,skew_normal,5
128,1.507393960275866,skew_normal,5
129,0.9506780198736535,skew_normal,5
130,2.0455694108904146,skew_normal,5
131,3.0891083625036027,skew_normal,5
132,3.606660428722474,skew_normal,5
133,2.970052172014063,skew_normal,5
134,2.447165481320373,skew_normal,5
135,1.4525681627845162,skew_normal,5
136,1.3646349895530134,skew_normal,5
137,1.7317012426748737,skew_normal,5
138,1.8531128486483388,skew_normal,5
139,3.3804246750565268,skew_normal,5
140,3.3588648393609732,skew_normal,5
141,4.129352859370346,skew_normal,5
142,3.618968460517035,skew_normal,5
143,2.779872226532939,skew_normal,5
144,3.087523630101462,skew_normal,5
145,2.637870609648189,skew_normal,5
146,2.917160882871472,skew_normal,5
147,2.2528296732023967,skew_normal,5
148,3.380738834225956,skew_normal,5
149,3.895259406317483,skew_normal,5
150,3.0159383040111734,skew_normal,5
151,3.6179699219609294,skew_normal,5
152,3.41813771399739,skew_normal,5
153,2.1886078122034536,skew_normal,5
154,3.0511716786677034,skew_normal,5
155,3.0118353574106003,skew_normal,5
156,3.489165031398826,skew_normal,5
157,3.4102378005951453,skew_normal,5
158,5.073025157566537,skew_normal,5
159,4.238664727635895,skew_normal,5
160,3.636398722925689,skew_normal,5
161,3.663795360227789,skew_normal,5
162,3.1385930888252536,skew_normal,5
163,3.5769204241799644,skew_normal,5
164,3.2168619323272396,skew_normal,5
165,2.4616201266460878,skew_normal,5
166,2.661227905387021,skew_normal,5
167,1.8968861170421087,skew_normal,5
168,1.4283153959858874,skew_normal,5
169,1.1237055139194607,skew_normal,5
170,2.325862922687666,skew_normal,5
171,3.1422983687266304,skew_normal,5
172,3.41718109563439,skew_normal,5
173,2.9560533048321647,skew_normal,5
174,3.552097339334452,skew_normal,5
175,5.462506824978708,skew_normal,5
176,4.472713654878089,skew_normal,5
177,3.198177952794898,skew_normal,5
178,4.478843966680554,skew_normal,5
179,3.4855488394021577,skew_normal,5
180,3.25150970857576,skew_normal,5
181,2.7077881041327734,skew_normal,5
182,2.6917939594372324,skew_normal,5
183,2.064860132790539,skew_normal,5
184,2.4318925430969722,skew_normal,5
185,1.963623329153847,skew_normal,5
186,1.8430615715888365,skew_normal,5
187,1.53997499971327,skew_normal,5
188,2.281240045959194,skew_normal,5
189,1.5076359723278796,skew_normal,5
190,1.954048683069615,skew_normal,5
191,1.8562355999965132,skew_normal,5
192,4.619713915999036,skew_normal,5
193,3.3364134983512237,skew_normal,5
194,2.7063671287661712,skew_normal,5
195,2.205219941682313,skew_normal,5
196,2.4678282204234456,skew_normal,5
197,3.1126816254096505,skew_normal,5
198,2.312611033095469,skew_normal,5
199,3.3430732518143245,skew_normal,5
200,2.2445097269055605,skew_normal,5
201,2.8899615533207177,skew_normal,5
202,1.8418169587971123,skew_normal,5
203,2.4625411531214514,skew_normal,5
204,2.3113836710286435,skew_normal,5
205,2.8495732334184725,skew_normal,5
206,3.1087676185204725,skew_normal,5
207,2.138509238297755,skew_normal,5
208,1.9813798722132219,skew_normal,5
209,1.3241879222248025,skew_normal,5
210,1.850123574215846,skew_normal,5
211,1.4397847574601401,skew_normal,5
212,2.170753188249978,skew_normal,5
213,2.9619939323367266,skew_normal,5
214,2.8165348561099437,skew_normal,5
215,2.49587668403502,skew_normal,5
216,1.7509882622651305,skew_normal,5
217,1.5380608144891923,skew_normal,5
218,1.7040132260080676,skew_normal,5
219,1.4221767976244242,skew_normal,5
220,1.2600194066537709,skew_normal,5
221,2.8587996416972645,skew_normal,5
222,2.453401303516267,skew_normal,5
223,2.5729564387420782,skew_normal,5
224,2.292505748668405,skew_normal,5
225,2.3879631487242925,skew_normal,5
226,1.9194265871641008,skew_normal,5
227,1.8384031437062194,skew_normal,5
228,2.5980774485856553,skew_normal,5
229,2.0618767076335276,skew_normal,5
230,1.380268322282301,skew_normal,5
231,2.4782452134199238,skew_normal,5
232,2.656649338584563,skew_normal,5
233,1.7904648715674554,skew_normal,5
234,1.3001020637605412,skew_normal,5
235,1.4682811573882255,skew_normal,5
236,1.6001175290726772,skew_normal,5
237,2.1157661437057107,skew_normal,5
238,2.409287712989705,skew_normal,5
239,1.9049693934567882,skew_normal,5
240,2.561663799115296,skew_normal,5
241,1.8237503464650802,skew_normal,5
242,1.8254495026107764,skew_normal,5
243,1.86311350543525,skew_normal,5
244,1.591041100027681,skew_normal,5
245,1.5668740482061165,skew_normal,5
246,2.000708026554833,skew_normal,5
247,2.6579923881523073,skew_normal,5
248,2.9450256417654535,skew_normal,5
249,3.2707355945225425,skew_normal,5
250,3.4165971000421242,skew_normal,5
251,2.7987538780461905,skew_normal,5
252,2.7004799231282197,skew_normal,5
253,3.105707782657169,skew_normal,5
254,3.496403427591791,skew_normal,5
255,3.6557383866329127,skew_normal,5
256,4.177173659302903,skew_normal,5
257,4.44366227441073,skew_normal,5
258,4.390030917180745,skew_normal,5
259,4.1854059797398016,skew_normal,5
260,3.858736402031316,skew_normal,5
261,3.5874682079821363,skew_normal,5
262,3.097492457167001,skew_normal,5
263,3.370840807090614,skew_normal,5
264,2.6393355943531804,skew_normal,5
265,2.417287019135516,skew_normal,5
266,2.8647444027817865,skew_normal,5
267,1.945454595743944,skew_normal,5
268,2.7063996088402336,skew_normal,5
269,2.963709340048392,skew_normal,5
270,2.597790509242207,skew_normal,5
271,2.462658836968064,skew_normal,5
272,3.4888735964496105,skew_normal,5
273,2.584040607716817,skew_normal,5
274,2.209235660442939,skew_normal,5
275,2.1554932581878457,skew_normal,5
276,1.4090468711091406,skew_normal,5
277,1.9735970121217044,skew_normal,5
278,1.5586667949667983,skew_normal,5
279,2.1340146925944152,skew_normal,5
280,2.412653581797639,skew_normal,5
281,2.146278236439875,skew_normal,5
282,4.057626817655209,skew_normal,5
283,3.8466276078151367,skew_normal,5
284,3.7270148903298725,skew_normal,5
285,2.791675849303128,skew_normal,5
286,2.2860556717874685,skew_normal,5
287,2.427652901813965,skew_normal,5
288,2.598631194493206,skew_normal,5
289,1.8216460444807745,skew_normal,5
290,1.4895078414074587,skew_normal,5
291,3.0789091299655613,skew_normal,5
292,3.454262552463679,skew_normal,5
293,2.732230770377655,skew_normal,5
294,3.648524098580333,skew_normal,5
295,2.3657518242487425,skew_normal,5
296,1.8699955834053077,skew_normal,5
297,2.1970670478317684,skew_normal,5
298,2.1596654029870166,skew_normal,5
299,3.3241582984547233,skew_normal,5
300,2.126342535239505,skew_normal,5
301,3.670666419708793,skew_normal,5
302,2.79282322504093,skew_normal,5
303,3.338811245474184,skew_normal,5
304,2.2917851734265846,skew_normal,5
305,2.047658978680613,skew_normal,5
306,1.4665756874560798,skew_normal,5
307,1.8294834983567818,skew_normal,5
308,1.7565426935101673,skew_normal,5
309,1.8829024563437828,skew_normal,5
310,1.2482331394064958,skew_normal,5
311,1.3897494891782414,skew_normal,5
312,1.6525088199234428,skew_normal,5
313,1.8182159705657894,skew_normal,5
314,2.2889941622886267,skew_normal,5
315,1.8507420402002208,skew_normal,5
316,2.441665020081656,skew_normal,5
317,2.0910111996978142,skew_normal,5
318,2.295481770688415,skew_normal,5
319,1.60877638915828,skew_normal,5
320,1.5188304483627895,skew_normal,5
321,2.2426758614730096,skew_normal,5
322,1.9140849502985153,skew_normal,5
323,1.686368043754439,skew_normal,5
324,1.7613042586622587,skew_normal,5
325,0.9981202961152718,skew_normal,5
326,1.2377412449183662,skew_normal,5
327,2.4670459576780126,skew_normal,5
328,2.3007847707813043,skew_normal,5
329,3.0878864398876713,skew_normal,5
330,3.4804906190745823,skew_normal,5
331,4.09381871356674,skew_normal,5
332,3.374279278546331,skew_normal,5
333,2.7414172619804367,skew_normal,5
334,2.8910170296811706,skew_normal,5
335,3.063201144803105,skew_normal,5
336,2.463556610537279,skew_normal,5
337,2.2200089137727965,skew_normal,5
338,1.3993325488145623,skew_normal,5
339,1.1117149785335294,skew_normal,5
340,1.641493529642722,skew_normal,5
341,2.192354466738946,skew_normal,5
342,2.747321305068267,skew_normal,5
343,1.8479122348289603,skew_normal,5
344,2.2603764277513387,skew_normal,5
345,2.2996681992448553,skew_normal,5
346,2.201036537599406,skew_normal,5
347,1.8329639239153872,skew_normal,5
348,1.2415094540530944,skew_normal,5
349,1.1405115662151153,skew_normal,5
350,0.9149368445425123,skew_normal,5
351,1.4292506518354084,skew_normal,5
352,2.0940055641789446,skew_normal,5
353,1.4794261155052246,skew_normal,5
354,1.4742488739730204,skew_normal,5
355,1.7832299911373655,skew_normal,5
356,2.873584765699974,skew_normal,5
357,2.807762625936902,skew_normal,5
358,2.690016114616767,skew_normal,5
359,1.810355447109624,skew_normal,5
360,3.1887204778936376,skew_normal,5
361,4.0882321614268395,skew_normal,5
362,3.475309945159025,skew_normal,5
363,2.574158117224443,skew_normal,5
364,2.131695726524415,skew_normal,5
365,3.1779916416173526,skew_normal,5
366,2.8365454165431108,skew_normal,5
367,3.18589722332868,skew_normal,5
368,2.9808807424926256,skew_normal,5
369,2.879435361370403,skew_normal,5
370,1.9552121717089896,skew_normal,5
371,2.0772621527337587,skew_normal,5
372,3.800504623474719,skew_normal,5
373,3.485434843129835,skew_normal,5
374,3.0661824067466448,skew_normal,5
375,4.259990117911798,skew_normal,5
376,3.4491123199546667,skew_normal,5
377,3.108868471491073,skew_normal,5
378,2.5471150814634753,skew_normal,5
379,1.9755073940491048,skew_normal,5
380,1.8376306061693901,skew_normal,5
381,1.5942389252722442,skew_normal,5
382,1.8470297857609186,skew_normal,5
383,2.8600802677230153,skew_normal,5
384,3.15720032663876,skew_normal,5
385,2.343713672757467,skew_normal,5
386,1.740626981839,skew_normal,5
387,2.5121342821150994,skew_normal,5
388,1.9736283285594511,skew_normal,5
389,1.7905260808175725,skew_normal,5
390,1.1390108323187822,skew_normal,5
391,1.8559114709784001,skew_normal,5
392,2.3168524980030085,skew_normal,5
393,1.424098216738158,skew_normal,5
394,1.4178080250465754,skew_normal,5
395,1.2243997429983131,skew_normal,5
396,1.077081141395154,skew_normal,5
397,1.1767611609822302,skew_normal,5
398,1.4617619083570963,skew_normal,5
399,1.260470905523018,skew_normal,5
400,0.8854468475518107,skew_normal,5
401,2.0170451029451493,skew_normal,5
402,1.656071521328208,skew_normal,5
403,1.7483468377233629,skew_normal,5
404,1.4007520167792622,skew_normal,5
405,1.1342747828702502,skew_normal,5
406,1.1866115409279772,skew_normal,5
407,0.9121573396336142,skew_normal,5
408,1.53920852768998,skew_normal,5
409,1.849620244486251,skew_normal,5
410,1.712457115871338,skew_normal,5
411,1.5198617707715467,skew_normal,5
412,1.513918345037676,skew_normal,5
413,1.8992141066307222,skew_normal,5
414,2.5550014237557432,skew_normal,5
415,2.482567614903298,skew_normal,5
416,1.753017470271002,skew_normal,5
417,1.9393622233171803,skew_normal,5
418,2.1201288397891487,skew_normal,5
419,1.8345077115324673,skew_normal,5
420,1.7383027048748478,skew_normal,5
421,1.7174641246962192,skew_normal,5
422,1.5139070916242994,skew_normal,5
423,2.581998383749532,skew_normal,5
424,2.8760257591069047,skew_normal,5
425,2.4971746858830497,skew_normal,5
426,3.1294019417547956,skew_normal,5
427,2.622216112370975,skew_normal,5
428,3.6556486594441155,skew_normal,5
429,2.5574768853383363,skew_normal,5
430,3.977091007934736,skew_normal,5
431,3.055944588525678,skew_normal,5
432,2.5376472761547526,skew_normal,5
433,3.415936239449897,skew_normal,5
434,4.277562759904391,skew_normal,5
435,3.1384728702420155,skew_normal,5
436,3.020310087270185,skew_normal,5
437,3.0870472577308954,skew_normal,5
438,2.372955174643447,skew_normal,5
439,1.817572081449024,skew_normal,5
440,1.6097163742353264,skew_normal,5
441,1.6283330460319936,skew_normal,5
442,2.1575477692485148,skew_normal,5
443,2.8502019786427004,skew_normal,5
444,3.604905244909948,skew_normal,5
445,3.0266564989247,skew_normal,5
446,2.7305001936526367,skew_normal,5
447,2.154715227409106,skew_normal,5
448,2.5341311846536696,skew_normal,5
449,2.5048657503412017,skew_normal,5
450,2.220580127613977,skew_normal,5
451,2.294547745208213,skew_normal,5
452,2.52149330526999,skew_normal,5
453,2.243899431970894,skew_normal,5
454,2.976374954462707,skew_normal,5
455,3.7824684354721776,skew_normal,5
456,2.65532813563527,skew_normal,5
457,2.2475511272295323,skew_normal,5
458,2.845540691324821,skew_normal,5
459,2.096562379849979,skew_normal,5
460,2.5920235102360527,skew_normal,5
461,3.050582641669466,skew_normal,5
462,2.9803888752443237,skew_normal,5
463,3.038412425871411,skew_normal,5
464,2.575726525769982,skew_normal,5
465,2.023923630806222,skew_normal,5
466,1.6918242768905962,skew_normal,5
467,3.08086929210634,skew_normal,5
468,3.224759119722755,skew_normal,5
469,2.8257392670572745,skew_normal,5
470,3.411641550096219,skew_normal,5
471,3.648506298305679,skew_normal,5
472,3.783347876737275,skew_normal,5
473,3.0706725385865656,skew_normal,5
474,3.8847187376221255,skew_normal,5
475,4.380391544182229,skew_normal,5
476,3.4802852880678468,skew_normal,5
477,2.4211127080835415,skew_normal,5
478,3.3446003025054614,skew_normal,5
479,2.9733641476756736,skew_normal,5
480,2.6425905429965857,skew_normal,5
481,2.837171769296992,skew_normal,5
482,3.1236621606962105,skew_normal,5
483,2.6381049481602235,skew_normal,5
484,2.6119922744521373,skew_normal,5
485,2.361441974691994,skew_normal,5
486,1.9486034075559473,skew_normal,5
487,1.7560790546172278,skew_normal,5
488,2.1500736378075125,skew_normal,5
489,2.7604249653859476,skew_normal,5
490,2.8937264362353625,skew_normal,5
491,2.4338300616488393,skew_normal,5
492,2.7460904406586213,skew_normal,5
493,3.6109789332031883,skew_normal,5
494,3.5350862813342734,skew_normal,5
495,2.7562303544243854,skew_normal,5
496,3.4857927037065277,skew_normal,5
497,3.0834979104989526,skew_normal,5
498,2.6090108625607,skew_normal,5
499,2.575480604249003,skew_normal,5
500,2.4922476933839386,skew_normal,5
501,2.874876645304435,skew_normal,5
502,3.0524910906756735,skew_normal,5
503,2.9528440572871717,skew_normal,5
504,2.2831172017460584,skew_normal,5
505,2.336285533295278,skew_normal,5
506,1.5453661209079281,skew_normal,5
507,1.3422380698064287,skew_normal,5
508,1.87221796116044,skew_normal,5
509,2.761582561143986,skew_normal,5
510,3.2824773862123644,skew_normal,5
511,2.624003927134142,skew_normal,5
512,2.138181707220249,skew_normal,5
513,1.8286768132647826,skew_normal,5
514,1.918178412677904,skew_normal,5
515,3.3961625799797392,skew_normal,5
516,2.566742000224316,skew_normal,5
517,4.239294072254341,skew_normal,5
518,3.1699216083291817,skew_normal,5
519,2.8275020549840875,skew_normal,5
520,2.6864580247216923,skew_normal,5
521,2.374262175908357,skew_normal,5
522,3.3000669043743844,skew_normal,5
523,2.632212311644343,skew_normal,5
524,3.2262324318203066,skew_normal,5
525,3.5111641341922954,skew_normal,5
526,3.276797972095766,skew_normal,5
527,2.9629885920951056,skew_normal,5
528,2.020634587281246,skew_normal,5
529,2.5898498127900167,skew_normal,5
530,1.9094971575046475,skew_normal,5
531,2.123492737951996,skew_normal,5
532,1.7793578298956614,skew_normal,5
533,1.9192024971295445,skew_normal,5
534,2.5605283429373005,skew_normal,5
535,3.2080197572501885,skew_normal,5
536,3.04932655158267,skew_normal,5
537,3.284456608339303,skew_normal,5
538,4.471496697724497,skew_normal,5
539,4.896340747156984,skew_normal,5
540,4.923977130652151,skew_normal,5
541,4.866254064609482,skew_normal,5
542,4.0161830203009306,skew_normal,5
543,3.4291558099437447,skew_normal,5
544,2.387801699081973,skew_normal,5
545,2.6276657929012632,skew_normal,5
546,2.621711548792931,skew_normal,5
547,3.503109611965637,skew_normal,5
548,2.8195116833529625,skew_normal,5
549,3.7240075818464264,skew_normal,5
550,3.6579339908398687,skew_normal,5
551,3.414436031171875,skew_normal,5
552,3.1167734123444975,skew_normal,5
553,2.205903430186198,skew_normal,5
554,2.7647102555079526,skew_normal,5
555,3.0569184822384257,skew_normal,5
556,2.580452088919109,skew_normal,5
557,1.7003758783012615,skew_normal,5
558,2.0324693954093362,skew_normal,5
559,1.420514700420727,skew_normal,5
560,1.6245038536294223,skew_normal,5
561,1.3634562208500731,skew_normal,5
562,1.7787907894622106,skew_normal,5
563,2.1571465843586064,skew_normal,5
564,1.8192472261424117,skew_normal,5
565,2.026880489230372,skew_normal,5
566,1.8636567188202549,skew_normal,5
567,2.3925853757130957,skew_normal,5
568,3.043921642273137,skew_normal,5
569,2.80901724023132,skew_normal,5
570,3.1858739480103107,skew_normal,5
571,2.9794616769565354,skew_normal,5
572,3.6435884370700014,skew_normal,5
573,2.8489402012179283,skew_normal,5
574,2.121202435352421,skew_normal,5
575,1.7225896541008197,skew_normal,5
576,1.382264928570814,skew_normal,5
577,1.9422667131713625,skew_normal,5
578,3.007793048689128,skew_normal,5
579,3.120385208457792,skew_normal,5
580,2.745420586834313,skew_normal,5
581,2.3043051040749996,skew_normal,5
582,1.8017828646063903,skew_normal,5
583,1.4421259165719038,skew_normal,5
584,1.3581851721479832,skew_normal,5
585,1.5725080360166794,skew_normal,5
586,1.9186679640984523,skew_normal,5
587,1.8262128836434737,skew_normal,5
588,2.761895403869609,skew_normal,5
589,4.010256716466165,skew_normal,5
590,2.922767011846844,skew_normal,5
591,4.371084566042136,skew_normal,5
592,5.015562568422939,skew_normal,5
593,3.4210453234338565,skew_normal,5
594,2.902928696730092,skew_normal,5
595,2.255467243596183,skew_normal,5
596,2.0876355496067114,skew_normal,5
597,2.425613985644697,skew_normal,5
598,2.27044015523728,skew_normal,5
599,3.4968314863971557,skew_normal,5
600,3.5370291977093524,skew_normal,5
601,3.2250505969827414,skew_normal,5
602,2.4329824652162473,skew_normal,5
603,1.678493443298685,skew_normal,5
604,1.8227898496324557,skew_normal,5
605,1.8958118276343847,skew_normal,5
606,1.6324680615459501,skew_normal,5
607,2.0579308337381335,skew_normal,5
608,1.2185069912594684,skew_normal,5
609,1.796749939246697,skew_normal,5
610,2.0626022030336264,skew_normal,5
611,2.0139191737863555,skew_normal,5
612,1.7649873424258682,skew_normal,5
613,1.6826211652846468,skew_normal,5
614,2.00804752389557,skew_normal,5
615,2.1428016452025167,skew_normal,5
616,2.3774752736491154,skew_normal,5
617,2.11241306026078,skew_normal,5
618,1.5998655896882048,skew_normal,5
619,2.7775250254031842,skew_normal,5
620,3.101269462775039,skew_normal,5
621,2.464301597649958,skew_normal,5
622,2.1112944877272297,skew_normal,5
623,1.9333861984713003,skew_normal,5
624,1.4230175298588894,skew_normal,5
625,1.785041933725054,skew_normal,5
626,1.194158235997643,skew_normal,5
627,1.3814758919391696,skew_normal,5
628,1.8105075207607277,skew_normal,5
629,2.0166150860183785,skew_normal,5
630,2.5330362097657124,skew_normal,5
631,2.027390348028655,skew_normal,5
632,2.1210292685820527,skew_normal,5
633,1.9995655112176172,skew_normal,5
634,1.747557122792662,skew_normal,5
635,3.02136165782348,skew_normal,5
636,2.372439228072881,skew_normal,5
637,2.0389034826139523,skew_normal,5
638,2.049554454316133,skew_normal,5
639,2.582600350808291,skew_normal,5
640,3.2095505643883913,skew_normal,5
641,2.6761212657863567,skew_normal,5
642,3.843737556788941,skew_normal,5
643,3.744655840186045,skew_normal,5
644,3.1866188131683995,skew_normal,5
645,2.8034919262789595,skew_normal,5
646,3.2002521653382052,skew_normal,5
647,2.6574754153940763,skew_normal,5
648,2.8406604297713574,skew_normal,5
649,3.401150909259987,skew_normal,5
650,3.002427932048775,skew_normal,5
651,2.8062162890334212,skew_normal,5
652,2.6905535263959335,skew_normal,5
653,2.0560834206328233,skew_normal,5
654,2.110777923352676,skew_normal,5
655,1.6962393704979166,skew_normal,5
656,1.7088375786136862,skew_normal,5
657,1.4605257705358023,skew_normal,5
658,1.8618970035781377,skew_normal,5
659,2.630411556788441,skew_normal,5
660,2.649761530234347,skew_normal,5
661,2.2632540381843693,skew_normal,5
662,2.1356442940190403,skew_normal,5
663,2.7850538524371604,skew_normal,5
664,3.6331132223678804,skew_normal,5
665,4.120769592576024,skew_normal,5
666,3.9766536477618617,skew_normal,5
667,2.6123785676562594,skew_normal,5
668,2.6116835261633935,skew_normal,5
669,2.991800571171198,skew_normal,5
670,3.400743894800629,skew_normal,5
671,2.935097223489291,skew_normal,5
672,3.3522567078012138,skew_normal,5
673,2.420481966506087,skew_normal,5
674,2.4860155209249557,skew_normal,5
675,2.5382887341990794,skew_normal,5
676,2.035602684919354,skew_normal,5
677,2.438114074586724,skew_normal,5
678,2.5804193590352673,skew_normal,5
679,2.3656348180978446,skew_normal,5
680,1.6730594110353911,skew_normal,5
681,0.8968323655745236,skew_normal,5
682,1.5445260777908145,skew_normal,5
683,1.9300094990102759,skew_normal,5
684,1.9075440570083202,skew_normal,5
685,2.2716175024130245,skew_normal,5
686,2.493521836115348,skew_normal,5
687,1.70885389208597,skew_normal,5
688,1.4791700073180172,skew_normal,5
689,2.284294514753989,skew_normal,5
690,2.581628892403559,skew_normal,5
691,2.1938087220227187,skew_normal,5
692,2.533143663784256,skew_normal,5
693,2.6682627703455637,skew_normal,5
694,2.5693566138539676,skew_normal,5
695,3.0068923767691835,skew_normal,5
696,2.58541953790389,skew_normal,5
697,2.1893740909781925,skew_normal,5
698,3.2862484466162325,skew_normal,5
699,2.6886614060625074,skew_normal,5
700,2.475584630067555,skew_normal,5
701,3.3290165728407466,skew_normal,5
702,2.921703375403408,skew_normal,5
703,4.037153749104202,skew_normal,5
704,3.5478730914391856,skew_normal,5
705,5.057138189098211,skew_normal,5
706,4.35206383917779,skew_normal,5
707,3.3429481872681306,skew_normal,5
708,2.5722290199342988,skew_normal,5
709,2.3251562272965725,skew_normal,5
710,2.146911012991127,skew_normal,5
711,1.9349039210231493,skew_normal,5
712,1.6892284092131522,skew_normal,5
713,3.2777910436067694,skew_normal,5
714,2.66539921113345,skew_normal,5
715,5.320586952879396,skew_normal,5
716,5.4240546340717835,skew_normal,5
717,3.5948337906459846,skew_normal,5
718,3.6952831625457097,skew_normal,5
719,4.139151331924257,skew_normal,5
720,5.829911471518228,skew_normal,5
721,4.656684123009905,skew_normal,5
722,4.513245834084115,skew_normal,5
723,4.790648130260431,skew_normal,5
724,3.528632485827803,skew_normal,5
725,3.008922591207365,skew_normal,5
726,2.7085797844055044,skew_normal,5
727,1.8828736212050903,skew_normal,5
728,2.8064544590697498,skew_normal,5
729,3.4348650784190857,skew_normal,5
730,4.23717356233687,skew_normal,5
731,3.2979659323902424,skew_normal,5
732,4.438289454764329,skew_normal,5
733,3.879456244247191,skew_normal,5
734,3.0141168306726804,skew_normal,5
735,3.0806122648841687,skew_normal,5
736,3.78954144720696,skew_normal,5
737,3.618796786534698,skew_normal,5
738,2.5489119269316625,skew_normal,5
739,3.1808841348200536,skew_normal,5
740,3.7251894267178516,skew_normal,5
741,3.118909526890132,skew_normal,5
742,2.7912743573830454,skew_normal,5
743,2.493761437507244,skew_normal,5
744,1.7283259693109694,skew_normal,5
745,1.8896524935459469,skew_normal,5
746,1.776799564171059,skew_normal,5
747,1.4365274983534329,skew_normal,5
748,1.8034873572040824,skew_normal,5
749,3.255092427652024,skew_normal,5
750,2.3777931861433492,skew_normal,5
