timestamp,value,fracdiff_param
461,0.11729821564079886,0.3
462,-1.0383000220372827,0.3
463,-1.4710038808475454,0.3
464,0.4932162190129751,0.3
465,-0.8248136797616761,0.3
466,2.1998696195498884,0.3
467,0.4936955162852595,0.3
468,1.0356762558759016,0.3
469,0.3187602646178058,0.3
470,-0.6733784303269625,0.3
471,0.4587598184122442,0.3
472,0.3286173914726867,0.3
473,-1.6132330557855896,0.3
474,1.0975226301793726,0.3
475,-1.0487638457542516,0.3
476,-0.9516251115090122,0.3
477,1.1670843513072762,0.3
478,-0.6307160118610099,0.3
479,-0.7691648626040694,0.3
480,1.5616164359176017,0.3
481,-1.9643646444144294,0.3
482,-0.26431415206056136,0.3
483,1.5442211539859776,0.3
484,2.5316281265867038,0.3
485,-0.725425640242377,0.3
486,0.6441368422974805,0.3
487,-1.4043535082815393,0.3
488,2.1996797670918147,0.3
489,-1.2138802914831897,0.3
490,-2.8702953690330713,0.3
491,0.8800048500421883,0.3
492,0.34622073025245137,0.3
493,-0.717098526565727,0.3
494,0.5470773794187151,0.3
495,1.3585589724016074,0.3
496,-1.6916951628504813,0.3
497,0.8091464268089007,0.3
498,-1.0366084809576988,0.3
499,1.785227352659706,0.3
500,0.23949849808307233,0.3
501,-0.7684124692280634,0.3
502,0.3344098795971648,0.3
503,-0.4697256479784343,0.3
504,0.735782570109357,0.3
505,-0.19442332405033408,0.3
506,1.261072583896013,0.3
507,2.2443920879652057,0.3
508,-0.609185752963268,0.3
509,0.40221901006491345,0.3
510,-0.1381566473179253,0.3
511,-0.8824795290166685,0.3
512,0.41669391740282175,0.3
513,0.7284207839303697,0.3
514,0.4116847943824734,0.3
515,-0.3070138943930914,0.3
516,-0.4359189982436115,0.3
517,1.696934132156691,0.3
518,0.2606168408128783,0.3
519,0.8113598500639158,0.3
520,-1.358771252705395,0.3
521,1.270744035041339,0.3
522,-2.0566195591976655,0.3
523,0.6202058556996888,0.3
524,-0.16974411516649338,0.3
525,0.024370557636161132,0.3
526,-0.5706901954248614,0.3
527,0.94054466996234,0.3
528,0.20593903232246571,0.3
529,-0.1248785515767135,0.3
530,1.8343335617178056,0.3
531,0.27365086327341714,0.3
532,-0.4634618126679295,0.3
533,-0.39813078642904676,0.3
534,-2.234886139721766,0.3
535,-0.23501290868936023,0.3
536,-0.23725158213349465,0.3
537,-0.6139913943268874,0.3
538,0.18690560597201425,0.3
539,1.949104559472697,0.3
540,0.019160295098619058,0.3
541,-0.5588234220643051,0.3
542,-1.1716759459005588,0.3
543,1.1953111284868396,0.3
544,-0.4716914828025628,0.3
545,1.843299949666328,0.3
546,-0.44556090994023667,0.3
547,1.1495532385799465,0.3
548,-0.12309349406384311,0.3
549,-0.33728566027605644,0.3
550,-0.12771084514074496,0.3
551,0.41325027889474947,0.3
552,-0.36450021135510907,0.3
553,-1.7457068255815382,0.3
554,-1.5511179071715868,0.3
555,-0.10010494402800918,0.3
556,-0.40842382195488997,0.3
557,0.6196772833975653,0.3
558,-0.019337833914919524,0.3
559,0.6101389236208035,0.3
560,-0.30624766451536706,0.3
561,0.6180372510517056,0.3
562,0.1899308747471109,0.3
563,0.9528520703503868,0.3
564,-1.2968305686097548,0.3
565,-1.7905424196464639,0.3
566,-0.05488043142152359,0.3
567,1.0958481162343368,0.3
568,-0.719373381872657,0.3
569,-0.26532457127109654,0.3
570,-1.058675451793585,0.3
571,-0.48421773075193103,0.3
572,0.298465562608479,0.3
573,-1.4648279590787516,0.3
574,0.5364431917952565,0.3
575,0.3603692801284488,0.3
576,0.0011834294210000896,0.3
577,0.3287666298834333,0.3
578,-0.5691196859424043,0.3
579,1.5681653210991098,0.3
580,0.5519126517812749,0.3
581,-1.0616862130579718,0.3
582,0.08072014139483773,0.3
583,-0.590810761183125,0.3
584,1.5137156388818351,0.3
585,-0.3986848862415786,0.3
586,-1.2311583239422004,0.3
587,1.1939130659317734,0.3
588,0.4816584613150779,0.3
589,-0.40203502429736826,0.3
590,-0.5264882333265186,0.3
591,-0.2705512142008706,0.3
592,0.11368689583714962,0.3
593,-0.9677589578990704,0.3
594,2.1745988095460067,0.3
595,-0.46732710141653433,0.3
596,2.128482091510585,0.3
597,-1.1477269849457803,0.3
598,-0.3232589353355382,0.3
599,-0.3247605074768446,0.3
600,0.9505401460556406,0.3
601,0.7207111129629578,0.3
602,-0.0925757786969096,0.3
603,0.8706970193064382,0.3
604,0.6754713146629037,0.3
605,0.4358805181173197,0.3
606,-0.9784079551052792,0.3
607,-1.2949828680141775,0.3
608,-1.425808124283345,0.3
609,-0.9657389587519472,0.3
610,0.26607583319208056,0.3
611,-0.9783394639730342,0.3
612,0.42903627991450527,0.3
613,1.7541244322138796,0.3
614,-0.45230787536417105,0.3
615,-1.8972590055481666,0.3
616,1.412758144292261,0.3
617,-0.26811170251060545,0.3
618,-0.3956383643968536,0.3
619,-0.059377173069723975,0.3
620,-1.1448549049483718,0.3
621,0.5131847529839699,0.3
622,0.9562895827504926,0.3
623,-1.1207749434411414,0.3
624,0.8942669286482429,0.3
625,0.577016904611822,0.3
626,-0.7177001570626603,0.3
627,1.1541970835021964,0.3
628,-1.401151220441049,0.3
629,0.7248698163528944,0.3
630,-0.17660483016309017,0.3
631,-0.023904014415029335,0.3
632,0.44886370669777054,0.3
633,0.13520858207437372,0.3
634,-2.037749661782688,0.3
635,-0.7282606887843421,0.3
636,-0.49130740698365316,0.3
637,0.3409821758558706,0.3
638,1.1233197295327144,0.3
639,1.0301275963714152,0.3
640,0.4210034748683415,0.3
641,-0.06740325328794945,0.3
642,-1.0924845898280584,0.3
643,1.429578419000432,0.3
644,-0.16327549672355346,0.3
645,-1.3393650897877982,0.3
646,-0.28756641379767134,0.3
647,1.5171379255099084,0.3
648,1.2009681308604463,0.3
649,-1.4077609832417677,0.3
650,2.230717883011252,0.3
651,0.2964812394500485,0.3
652,0.08050963946021872,0.3
653,-1.555549083872561,0.3
654,2.30934490123227,0.3
655,-0.7036134164886163,0.3
656,-0.9854991606073389,0.3
657,-0.3555003235455874,0.3
658,-0.001704760908988267,0.3
659,-0.9500278714016351,0.3
660,0.9126205479472469,0.3
661,-0.2052631024456319,0.3
662,-1.713326602620303,0.3
663,-0.3491856122519348,0.3
664,-0.6897944100051987,0.3
665,-0.27438342061851595,0.3
666,-0.06952898539342417,0.3
667,0.5884385766613166,0.3
668,-0.1365396214216645,0.3
669,0.030330414908217133,0.3
670,-0.5609465086825006,0.3
671,1.0308019472412768,0.3
672,-0.31300655728102433,0.3
673,2.1193307610330168,0.3
674,-1.4101962982289307,0.3
675,0.08290114603574711,0.3
676,1.3430475543977969,0.3
677,-1.510468254027354,0.3
678,-0.7221013389198825,0.3
679,-0.766770418741198,0.3
680,0.34056082370228713,0.3
681,-0.054599461605348946,0.3
682,0.44088181354272393,0.3
683,1.1837266053091378,0.3
684,-1.419195954664007,0.3
685,-0.09324151819165004,0.3
686,0.6232663369828627,0.3
687,-2.519712006063372,0.3
688,0.2632986102928538,0.3
689,0.0038437190559333957,0.3
690,-0.22839920986671963,0.3
691,0.677762448638383,0.3
692,1.2280618859146797,0.3
693,-0.7422668815184754,0.3
694,2.34874144615885,0.3
695,-1.2788083908760415,0.3
696,-0.011623219124388124,0.3
697,0.23886486568058138,0.3
698,-1.575896467408614,0.3
699,0.908620599206641,0.3
700,0.04916179247088485,0.3
701,0.20386589495946628,0.3
702,1.0365862490492175,0.3
703,-0.240175667821827,0.3
704,1.0140732617465693,0.3
705,-1.706600370736951,0.3
706,0.01582716570140253,0.3
707,1.399976298899005,0.3
708,-0.3956991171831574,0.3
709,-1.2900722214851517,0.3
710,-0.8270002483107187,0.3
711,-0.30469145473395953,0.3
712,-0.9048968257922885,0.3
713,1.078878547740066,0.3
714,-2.7021709985832896,0.3
715,0.1397010396138562,0.3
716,-0.7532734511574376,0.3
717,-0.6234790809321705,0.3
718,0.2170114322729749,0.3
719,-0.6628360320391501,0.3
720,1.1854931780901699,0.3
721,-0.5554372106101385,0.3
722,-0.09478914409640543,0.3
723,1.2707388465101432,0.3
724,0.28390371200194103,0.3
725,0.15819424585519476,0.3
726,0.02413928229797101,0.3
727,-1.0364476602845485,0.3
728,0.7234000543892072,0.3
729,2.2269834208886867,0.3
730,-0.787199468372713,0.3
731,-1.0482611181563033,0.3
732,-1.226532396167962,0.3
733,-1.3499872396717152,0.3
734,0.4729917274023502,0.3
735,-0.07957040769002706,0.3
736,1.4760619968900726,0.3
737,-0.14179781759998042,0.3
738,0.7629249394573943,0.3
739,0.5230616874015843,0.3
740,1.0337772620384282,0.3
741,-0.6886739279360667,0.3
742,0.9506458830699687,0.3
743,0.1486989352426311,0.3
744,-1.2962260719708005,0.3
745,-0.7994102579599689,0.3
746,0.78999976040478,0.3
747,-0.29625338679101765,0.3
748,-2.068694786572178,0.3
749,0.9964414202036651,0.3
750,0.4750362705953022,0.3
751,0.2754838314253588,0.3
752,1.558215303004825,0.3
753,-0.7957945935924695,0.3
754,-1.5159850982953902,0.3
755,1.1036050072873216,0.3
756,0.1416613954821518,0.3
757,0.5992582168468755,0.3
758,0.49761078884824816,0.3
759,-0.07306191907099818,0.3
760,-0.6645154841326462,0.3
761,0.05619977321277914,0.3
762,-0.10069835339466604,0.3
763,-0.3773791167326569,0.3
764,0.3348462695448692,0.3
765,-0.0879344935078669,0.3
766,0.12184222798097158,0.3
767,-1.0589628791903165,0.3
768,0.07328980995748792,0.3
769,-0.9170793883828862,0.3
770,-0.5929281739423145,0.3
771,1.900993425327599,0.3
772,-1.1826982537972215,0.3
773,0.8129716498621717,0.3
774,-1.6785200893201295,0.3
775,0.4583656225503124,0.3
776,1.3091560272326985,0.3
777,0.6370312742609282,0.3
778,-0.9632919763217569,0.3
779,0.9709818871492418,0.3
780,-0.5371967100830483,0.3
781,-0.8841482999067585,0.3
782,-0.8781299813622273,0.3
783,-1.5101624219223582,0.3
784,1.2873762283511772,0.3
785,0.9859086438611974,0.3
786,1.614480105815121,0.3
787,-0.7966784664783629,0.3
788,-0.3317049106533883,0.3
789,-0.45940772580279904,0.3
790,0.5271664097029995,0.3
791,0.16045047424785985,0.3
792,-1.515466704500754,0.3
793,0.9498488800517414,0.3
794,0.6141063212132732,0.3
795,0.1513032200150164,0.3
796,-0.3163572286917645,0.3
797,-1.851014746379907,0.3
798,0.7113583953980688,0.3
799,0.0951435300523604,0.3
800,-0.3011906157071958,0.3
801,0.31796309977234294,0.3
802,-0.10881411360099581,0.3
803,0.23246220410627952,0.3
804,-0.03625983338345103,0.3
805,-0.3618910015991494,0.3
806,-0.8919043557731351,0.3
807,-0.7913559894064478,0.3
808,0.9147602772743453,0.3
809,0.12675871205406733,0.3
810,0.5607320759457987,0.3
811,0.43412456789219694,0.3
812,-0.20371202115403525,0.3
813,1.969669482007952,0.3
814,-1.0321168537674672,0.3
815,0.060684225865727165,0.3
816,-0.5479007238373014,0.3
817,-0.22233960916269688,0.3
818,-0.8771457925178107,0.3
819,1.0596243409621977,0.3
820,-0.5778212778048719,0.3
821,0.8422509185894848,0.3
822,0.9560652859688009,0.3
823,-0.3453872035961049,0.3
824,-0.6238707339790913,0.3
825,0.42631355359980316,0.3
826,0.5067065707123414,0.3
827,0.46786053912204567,0.3
828,-1.5832320084510259,0.3
829,1.8058121757350505,0.3
830,-1.245549575081919,0.3
831,-1.2308032580053223,0.3
832,1.06078407965636,0.3
833,-0.37138325419652174,0.3
834,0.23813681862850525,0.3
835,0.24333770011696323,0.3
836,1.6870670975815385,0.3
837,-0.36238572068648534,0.3
838,0.2552248536708769,0.3
839,-0.5853722073183807,0.3
840,-0.7165560810792029,0.3
841,1.0375514179013188,0.3
842,0.3738313122548002,0.3
843,1.327619963788235,0.3
844,-1.3465641082220883,0.3
845,0.3734103887309824,0.3
846,0.6026687165129694,0.3
847,-1.9902495511081293,0.3
848,-0.9203628997350233,0.3
849,0.9525074235607454,0.3
850,0.2447453313610901,0.3
851,-0.6745529545768926,0.3
852,1.103251903150776,0.3
853,-1.0978212808798178,0.3
854,-1.2267758517444918,0.3
855,0.5851740056633773,0.3
856,0.29568921380596774,0.3
857,1.009220090313222,0.3
858,-0.0011086643184788176,0.3
859,0.7141590017682902,0.3
860,-1.2604167557739836,0.3
861,1.0482810048505018,0.3
862,-1.2610057343214616,0.3
863,1.2697450625191773,0.3
864,-0.4347511625963249,0.3
865,-0.02054682379154528,0.3
866,-0.42836141247351023,0.3
867,-0.016375880738913634,0.3
868,-0.24593208385626747,0.3
869,-1.3350229408231815,0.3
870,-0.3387381109234813,0.3
871,-0.1914392473819503,0.3
872,0.6503241327295834,0.3
873,0.636670587010193,0.3
874,-0.3672489141306238,0.3
875,0.499556853517201,0.3
876,0.40082508504860953,0.3
877,-0.4335474149505538,0.3
878,-2.3688554238938253,0.3
879,0.7927300374466819,0.3
880,1.7207356298888825,0.3
881,-0.8165695454473133,0.3
882,0.8617521095862551,0.3
883,-0.8750477850888293,0.3
884,-0.4802002639140577,0.3
885,2.3754787044485868,0.3
886,-0.5915647489994106,0.3
887,-1.066954503966337,0.3
888,1.3667004151199105,0.3
889,0.03196972034722531,0.3
890,0.21423848371654364,0.3
891,-2.0876882007162725,0.3
892,0.1406909417164717,0.3
893,0.318222562409793,0.3
894,-0.06897835824740627,0.3
895,-0.9035840117804752,0.3
896,0.03495319682047293,0.3
897,1.6908318313268487,0.3
898,-0.6926117808268222,0.3
899,0.6971907890134975,0.3
900,1.3432021340477118,0.3
901,-0.6440425852707484,0.3
902,-0.27564703173969807,0.3
903,1.1334349236417052,0.3
904,0.7901506867306747,0.3
905,0.17336711479557923,0.3
906,-1.6391120503147083,0.3
